,text,y_true,y_pred,prompt,answer,true_predict
865,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [So if you look at just the cost of revenue line where that's getting picked up, we saw cost of revenue grow 66% year-over-year.] =",0,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [So if you look at just the cost of revenue line where that\'s getting picked up, we saw cost of revenue grow 66% year-over-year.] = Prem'}]",Prem,0
866,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [This quarter is slightly down, but still 46% growth is very strong.] =",0,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [This quarter is slightly down, but still 46% growth is very strong.] = Prem'}]",Prem,0
867,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [We're constantly working to provide the best experience to customers and be as efficient as possible.] =",1,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [We\'re constantly working to provide the best experience to customers and be as efficient as possible.] = Prem'}]",Prem,0
868,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [So the bucket of those together, what we're seeing is many of the workloads and movement to E3 within Microsoft 365 and to E5 continue to have good pull.] =",1,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [So the bucket of those together, what we\'re seeing is many of the workloads and movement to E3 within Microsoft 365 and to E5 continue to have good pull.] = Prem'}]",Prem,0
869,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [So we've worked hard on things that will help brand purchasers feel comfortable on the platform and measure their ROI.] =",1,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [So we\'ve worked hard on things that will help brand purchasers feel comfortable on the platform and measure their ROI.] = Prem'}]",Prem,0
870,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [because so many of the scenarios in this time period, we've seen the growth we expected.] =",0,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [because so many of the scenarios in this time period, we\'ve seen the growth we expected.] = Prem'}]",Prem,0
871,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [Some of them are going to be platforms and some of them are going to be apps and different things on top of platforms that other folks build.] =",0,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [Some of them are going to be platforms and some of them are going to be apps and different things on top of platforms that other folks build.] = Prem'}]",Prem,0
872,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [So we remain very bullish on the video business, and we're looking forward to a lot of interesting new projects at the back-end of this year and also lined up into next year.] =",1,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [So we remain very bullish on the video business, and we\'re looking forward to a lot of interesting new projects at the back-end of this year and also lined up into next year.] = Prem'}]",Prem,0
873,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [And so, that’s one thing that definitely is a market difference for us.] =",1,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [And so, that’s one thing that definitely is a market difference for us.] = Prem'}]",Prem,0
874,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [We look at all sizes, and we will continue to do so.] =",1,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [We look at all sizes, and we will continue to do so.] = Prem'}]",Prem,0
875,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [Also, since we split the line with the launch of iPhone 6 and 6 Plus back in 2014, this is the first cycle that we've ever had where the top of the line iPhone model has also been the most popular.] =",0,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [Also, since we split the line with the launch of iPhone 6 and 6 Plus back in 2014, this is the first cycle that we\'ve ever had where the top of the line iPhone model has also been the most popular.] = Prem'}]",Prem,0
876,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [Sales are 4x what they were last year.] =",0,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [Sales are 4x what they were last year.] = Prem'}]",Prem,0
877,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [There's stimulus programs that the government has executed including -- and this happened in early April, VAT being reduced from 16% to 13%, so they've been aggressive in the stimulus side.] =",0,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [There\'s stimulus programs that the government has executed including -- and this happened in early April, VAT being reduced from 16% to 13%, so they\'ve been aggressive in the stimulus side.] = Prem'}]",Prem,0
